,AGGR_MARK,RANK,COMMUNITY,COLLEGE_CODE,BRANCH_CODE,ALL_CATEGORY
5152,189.0,8490.0,BC,2710.0,CS,OC
5153,188.5,8793.0,MBC,2710.0,AD,OC
5154,188.5,8800.0,MBC,2710.0,CS,OC
5155,188.5,8995.0,MBC,2710.0,CS,OC
5156,188.0,9664.0,BC,2710.0,IT,OC
5157,187.5,10125.0,BC,2710.0,CS,OC
5158,187.0,10397.0,BC,2710.0,IT,OC
5159,187.0,10699.0,MBC,2710.0,CS,OC
5160,186.5,10822.0,MBC,2710.0,EC,OC
5161,186.5,11227.0,BC,2710.0,EC,OC
5162,186.325,11302.0,MBC,2710.0,EC,OC
5163,186.0,11348.0,BCM,2710.0,EC,OC
5164,186.0,11575.0,MBC,2710.0,AD,MBC
5165,186.0,11706.0,BC,2710.0,CS,BC
5166,186.0,11835.0,BC,2710.0,EC,OC
5167,185.5,11928.0,MBC,2710.0,CS,MBC
5168,185.5,12216.0,BC,2710.0,EC,OC
5169,185.5,12309.0,BC,2710.0,EC,OC
5170,185.0,12528.0,BC,2710.0,CS,BC
5171,185.0,12753.0,BC,2710.0,CS,BC
5172,184.5,13112.0,BC,2710.0,IT,OC
5173,184.5,13163.0,MBC,2710.0,IT,OC
5174,184.5,13197.0,OC,2710.0,IT,OC
5175,183.5,14544.0,BC,2710.0,IT,OC
5176,183.5,14558.0,BC,2710.0,IT,BC
5177,183.0,14991.0,BC,2710.0,IT,BC
5178,183.0,15093.0,MBC,2710.0,CS,MBC
5179,182.0,15877.0,BC,2710.0,IT,BC
5180,182.0,16206.0,BC,2710.0,SC,OC
5181,182.0,16390.0,MBC,2710.0,ET,OC
5182,181.5,16765.0,BC,2710.0,EC,BC
5183,181.0,17163.0,BC,2710.0,EC,BC
5184,181.0,17275.0,MBC,2710.0,AD,MBC
5185,180.0,18240.0,BC,2710.0,SC,BC
5186,180.0,18273.0,SC,2710.0,AD,SC
5187,180.0,18381.0,BC,2710.0,TS,OC
5188,179.0,19760.0,BC,2710.0,EC,BC
5189,178.0,20992.0,BC,2710.0,EC,BC
5190,177.5,21998.0,BC,2710.0,CD,OC
5191,177.415,22066.0,MBC,2710.0,CS,MBC
5192,177.0,22388.0,BC,2710.0,CD,OC
5193,177.0,22637.0,MBC,2710.0,CS,MBC
5194,186.0,11852.0,OC,2710.0,CD,OC
5195,178.0,20859.0,BC,2710.0,CD,OC
5196,176.5,23076.0,MBC,2710.0,CS,MBC
5197,176.0,23445.0,BCM,2710.0,CS,BCM
5198,175.0,24944.0,BC,2710.0,CD,OC
5199,175.0,25355.0,BC,2710.0,TS,BC
5200,174.5,25992.0,MBC,2710.0,EC,MBC
5201,172.5,28863.0,BC,2710.0,TS,BC
5202,171.5,30246.0,BC,2710.0,EE,OC
5203,171.5,30529.0,BC,2710.0,EE,OC
5204,170.5,32270.0,MBC,2710.0,EC,MBC
5205,169.0,34267.0,MBC,2710.0,EE,OC
5206,168.5,35049.0,BC,2710.0,EE,OC
5207,168.0,35459.0,SC,2710.0,CS,SC
5208,168.0,35929.0,MBC,2710.0,EE,OC
5209,167.5,36821.0,BC,2710.0,EE,OC
5210,163.0,43994.0,BC,2710.0,ET,BC
5211,162.5,44870.0,MBC,2710.0,ET,MBC
5212,158.5,52846.0,SCA,2710.0,SC,SCA
5213,158.5,52890.0,BC,2710.0,ME,OC
5214,158.0,53084.0,BCM,2710.0,EC,BCM
5215,157.5,54809.0,BCM,2710.0,CD,BCM
5216,156.0,57637.0,SC,2710.0,AD,SC
5217,156.0,57734.0,BC,2710.0,ME,OC
5218,154.5,59872.0,SCA,2710.0,AD,SCA
5219,153.0,63001.0,SC,2710.0,EC,SC
5220,152.0,65668.0,MBC,2710.0,EE,MBC
5221,150.5,68054.0,BC,2710.0,CE,OC
5222,150.5,68442.0,BC,2710.0,ME,BC
5223,143.0,84199.0,BC,2710.0,ME,BC
5224,143.0,84500.0,SC,2710.0,CS,SC
5225,142.5,84815.0,SC,2710.0,IT,SC
5226,142.0,86753.0,BC,2710.0,ME,BC
5227,192.0,5238.0,BC,2711.0,CS,OC
5228,191.5,5391.0,MBC,2711.0,CS,OC
5229,191.0,5870.0,BC,2711.0,CS,OC
5230,190.5,6782.0,BC,2711.0,CS,OC
5231,190.0,7014.0,BC,2711.0,EC,OC
5232,189.5,7805.0,BC,2711.0,AD,OC
5233,189.0,8525.0,BC,2711.0,EC,OC
5234,189.0,8723.0,BC,2711.0,EC,OC
5235,188.5,9155.0,MBC,2711.0,EC,OC
5236,188.035,9232.0,BC,2711.0,CS,OC
5237,188.0,9243.0,BC,2711.0,AD,OC
5238,188.0,9289.0,MBC,2711.0,CS,OC
5239,188.0,9456.0,BC,2711.0,IT,OC
5240,188.0,9523.0,BC,2711.0,CS,OC
5241,187.5,10210.0,BC,2711.0,EC,OC
5242,185.5,12060.0,BC,2711.0,IT,OC
5243,185.0,12697.0,BC,2711.0,CS,BC
5244,184.5,13220.0,BC,2711.0,AD,OC
5245,184.5,13477.0,BC,2711.0,AD,OC
5246,184.5,13482.0,BC,2711.0,EC,OC
5247,184.315,13556.0,BC,2711.0,CS,BC
5248,184.0,14055.0,BC,2711.0,IT,OC
5249,183.5,14434.0,BC,2711.0,IT,OC
5250,183.5,14456.0,BC,2711.0,CS,BC
5251,183.5,14616.0,BC,2711.0,IT,OC
5252,182.5,15535.0,OC,2711.0,CD,OC
5253,182.0,15843.0,OC,2711.0,AL,OC
5254,182.0,15951.0,BC,2711.0,IT,OC
5255,182.0,16042.0,BC,2711.0,CS,BC
5256,182.0,16083.0,BC,2711.0,IT,BC
5257,181.5,16810.0,MBC,2711.0,CS,MBC
5258,181.0,17089.0,MBC,2711.0,CS,MBC
5259,181.0,17232.0,BC,2711.0,EC,OC
5260,181.0,17396.0,BC,2711.0,CS,BC
5261,181.0,17604.0,OC,2711.0,AL,OC
5262,180.5,17692.0,BC,2711.0,AD,OC
5263,180.5,17735.0,BC,2711.0,CS,BC
5264,180.5,17845.0,BC,2711.0,AL,OC
5265,180.5,17897.0,BC,2711.0,AD,BC
5266,180.5,17924.0,BC,2711.0,EC,BC
5267,180.5,17983.0,BC,2711.0,CS,BC
5268,180.5,18046.0,BC,2711.0,AD,BC
5269,180.5,18065.0,BC,2711.0,CS,BC
5270,180.5,18104.0,MBC,2711.0,CS,MBC
5271,180.0,18267.0,BC,2711.0,CH,OC
5272,180.0,18519.0,BC,2711.0,CS,BC
5273,180.0,18743.0,BC,2711.0,CD,OC
5274,179.5,18885.0,MBC,2711.0,IT,MBC
5275,179.5,18922.0,BC,2711.0,EC,BC
5276,179.5,19220.0,MBC,2711.0,IT,MBC
5277,179.5,19355.0,BC,2711.0,CS,BC
5278,179.0,19652.0,BC,2711.0,IT,BC
5279,179.0,20081.0,BC,2711.0,IT,BC
5280,178.5,20207.0,MBC,2711.0,AD,MBC
5281,178.5,20224.0,BC,2711.0,IT,BC
5282,178.5,20242.0,BC,2711.0,IT,BC
5283,178.5,20671.0,BC,2711.0,AD,BC
5284,178.5,20725.0,BC,2711.0,IT,BC
5285,178.5,20736.0,BC,2711.0,EE,OC
5286,178.0,20960.0,BC,2711.0,IT,BC
5287,178.0,21272.0,BC,2711.0,CD,OC
5288,177.5,21717.0,BC,2711.0,IT,BC
5289,177.5,21908.0,MBC,2711.0,AD,MBC
5290,177.5,22044.0,BC,2711.0,EE,OC
5291,177.0,22397.0,BC,2711.0,EE,OC
5292,177.0,22443.0,MBC,2711.0,AD,MBC
5293,177.0,22732.0,MBC,2711.0,IT,MBC
5294,180.0,18360.0,BC,2711.0,AD,BC
5295,179.5,19370.0,BC,2711.0,AD,BC
5296,176.5,23038.0,BC,2711.0,EC,BC
5297,176.0,23722.0,BC,2711.0,EC,BC
5298,176.0,23910.0,BC,2711.0,EC,BC
5299,176.0,24038.0,BC,2711.0,EC,BC
5300,176.0,24144.0,BC,2711.0,AD,BC
5301,175.5,24554.0,BC,2711.0,AL,OC
5302,174.5,25715.0,BC,2711.0,AL,BC
5303,174.5,26000.0,BCM,2711.0,CS,BCM
5304,174.0,26698.0,BC,2711.0,AL,BC
5305,174.0,26715.0,MBC,2711.0,IT,MBC
5306,174.0,26740.0,BC,2711.0,AL,BC
5307,173.5,27052.0,BC,2711.0,CD,BC
5308,173.5,27512.0,BC,2711.0,EE,OC
5309,173.5,27722.0,MBC,2711.0,IT,MBC
5310,173.0,28003.0,MBC,2711.0,EC,MBC
5311,173.0,28066.0,MBC,2711.0,EC,MBC
5312,172.5,28565.0,BC,2711.0,EE,OC
5313,172.5,29113.0,MBC,2711.0,AD,MBC
5314,172.0,29663.0,BC,2711.0,EE,BC
5315,172.0,29904.0,BC,2711.0,EI,OC
5316,171.5,30313.0,BCM,2711.0,IT,BCM
5317,171.0,31277.0,BC,2711.0,CH,OC
5318,171.0,31439.0,BC,2711.0,EE,BC
5319,169.0,34136.0,BC,2711.0,EI,OC
5320,169.0,34145.0,BC,2711.0,FD,OC
5321,169.0,34431.0,MBC,2711.0,EC,MBC
5322,167.5,36674.0,BCM,2711.0,AL,BCM
5323,167.5,36991.0,BCM,2711.0,EE,BCM
5324,166.5,38171.0,BC,2711.0,CE,OC
5325,166.5,38653.0,BC,2711.0,ME,OC
5326,166.0,38858.0,BCM,2711.0,IT,BCM
5327,166.0,38954.0,BC,2711.0,EI,BC
5328,166.0,38961.0,BC,2711.0,CH,OC
5329,165.5,40187.0,MBC,2711.0,EE,MBC
5330,165.0,40488.0,BC,2711.0,EI,BC
5331,165.0,40601.0,MBC,2711.0,AL,MBC
5332,164.5,42016.0,BC,2711.0,EI,BC
5333,164.0,42961.0,MBC,2711.0,MZ,OC
5334,163.5,43010.0,BC,2711.0,MZ,OC
5335,163.5,43290.0,BC,2711.0,EI,BC
5336,163.0,44032.0,MBC,2711.0,EE,MBC
5337,163.0,44705.0,BCM,2711.0,CD,BCM
5338,162.5,44984.0,BC,2711.0,FD,BC
5339,162.5,45033.0,MBC,2711.0,CH,OC
5340,162.5,45424.0,MBC,2711.0,CD,MBC
5341,162.0,46319.0,MBC,2711.0,CD,MBC
5342,160.5,49044.0,MBC,2711.0,MZ,OC
5343,160.0,49627.0,MBC,2711.0,MZ,OC
5344,159.5,50510.0,BCM,2711.0,EI,BCM
5345,159.0,51583.0,BC,2711.0,ME,BC
5346,159.0,51661.0,BCM,2711.0,EI,BCM
5347,158.0,53353.0,SCA,2711.0,AD,SCA
5348,157.5,54408.0,BCM,2711.0,MZ,BCM
5349,156.5,56099.0,BC,2711.0,MZ,BC
5350,156.5,56419.0,MBC,2711.0,MZ,MBC
5351,156.0,57666.0,BC,2711.0,CH,OC
5352,155.0,59314.0,BC,2711.0,MZ,BC
5353,148.5,72598.0,MBC,2711.0,EI,MBC
5354,148.5,72692.0,BC,2711.0,FD,BC
5355,147.5,75135.0,BC,2711.0,CE,BC
5356,147.0,75614.0,MBC,2711.0,MZ,MBC
5357,147.0,76171.0,BC,2711.0,CH,BC
5358,146.5,76296.0,BC,2711.0,CE,BC
5359,143.0,83747.0,MBC,2711.0,ME,MBC
5360,142.5,85115.0,MBC,2711.0,MZ,MBC
5361,142.5,85526.0,MBC,2711.0,MZ,MBC
5362,197.0,1483.0,BC,2712.0,CS,OC
5363,197.0,1585.0,BC,2712.0,CS,OC
5364,196.5,1750.0,BC,2712.0,CS,OC
5365,196.0,2048.0,BC,2712.0,EC,OC
5366,196.0,2064.0,BC,2712.0,CS,OC
5367,196.0,2173.0,BC,2712.0,EE,OC
5368,196.0,2180.0,BC,2712.0,CS,OC
5369,195.5,2530.0,BC,2712.0,EC,OC
5370,195.0,2685.0,BC,2712.0,CS,OC
5371,195.0,2692.0,BC,2712.0,CS,OC
5372,195.0,2750.0,BC,2712.0,CS,OC
5373,195.0,2768.0,BC,2712.0,CS,OC
5374,194.5,2929.0,BC,2712.0,AD,OC
5375,194.5,2939.0,BC,2712.0,AD,OC
5376,194.5,2946.0,BC,2712.0,CS,BC
5377,194.5,3022.0,BC,2712.0,IT,OC
5378,194.5,3053.0,BC,2712.0,IT,OC
5379,194.5,3135.0,BC,2712.0,EC,OC
5380,194.5,3146.0,BC,2712.0,IT,OC
5381,194.0,3259.0,BC,2712.0,AD,OC
5382,194.0,3395.0,BC,2712.0,IT,OC
5383,194.0,3424.0,BC,2712.0,AD,OC
5384,193.5,3608.0,BC,2712.0,EC,OC
5385,193.5,3689.0,BC,2712.0,CS,BC
5386,193.5,3767.0,BC,2712.0,IT,OC
5387,193.5,3783.0,BC,2712.0,IT,BC
5388,193.5,3821.0,BC,2712.0,IT,BC
5389,193.5,3840.0,BC,2712.0,AD,OC
5390,193.5,3958.0,BC,2712.0,AD,BC
5391,193.0,4138.0,BC,2712.0,AD,BC
5392,193.0,4179.0,OC,2712.0,EC,OC
5393,193.0,4224.0,BC,2712.0,EC,OC
5394,193.0,4276.0,BC,2712.0,CS,BC
5395,193.0,4368.0,BC,2712.0,EC,OC
5396,192.5,4436.0,BC,2712.0,EC,OC
5397,192.5,4464.0,BC,2712.0,EC,OC
5398,192.5,4521.0,MBC,2712.0,CS,MBC
5399,192.5,4578.0,BC,2712.0,CS,BC
5400,192.5,4628.0,BC,2712.0,EC,OC
5401,192.5,4656.0,BC,2712.0,IT,BC
5402,192.5,4721.0,BC,2712.0,EC,OC
5403,192.5,4733.0,BC,2712.0,AD,BC
5404,192.0,4993.0,BC,2712.0,EC,BC
5405,192.0,5123.0,BCM,2712.0,AD,BCM
5406,192.0,5193.0,BC,2712.0,AD,BC
5407,192.0,5301.0,BC,2712.0,IT,BC
5408,191.5,5437.0,BC,2712.0,IT,BC
5409,191.5,5455.0,BC,2712.0,EC,BC
5410,191.5,5476.0,MBC,2712.0,CS,MBC
5411,191.5,5677.0,MBC,2712.0,CS,MBC
5412,191.5,5750.0,BC,2712.0,AD,BC
5413,191.333,5846.0,MBC,2712.0,IT,MBC
5414,191.0,6046.0,BCM,2712.0,EC,BCM
5415,191.0,6204.0,BC,2712.0,EC,BC
5416,191.0,6282.0,SC,2712.0,CS,SC
5417,190.5,6413.0,BC,2712.0,EC,BC
5418,190.5,6418.0,BC,2712.0,EC,BC
5419,190.405,6913.0,BC,2712.0,EC,BC
5420,190.0,7129.0,BC,2712.0,EC,BC
5421,190.0,7190.0,BC,2712.0,EC,BC
5422,189.5,7997.0,BC,2712.0,BT,OC
5423,189.0,8354.0,MBC,2712.0,EC,MBC
5424,189.0,8474.0,MBC,2712.0,EC,MBC
5425,189.0,8562.0,BC,2712.0,EI,OC
5426,189.0,8701.0,MBC,2712.0,AD,MBC
5427,188.5,9029.0,OC,2712.0,EE,OC
5428,188.0,9437.0,BC,2712.0,CE,OC
5429,188.0,9451.0,BC,2712.0,AE,OC
5430,187.92,9739.0,MBC,2712.0,EC,MBC
5432,187.5,9921.0,BC,2712.0,EE,BC
5433,187.5,9926.0,BCM,2712.0,EC,BCM
5434,187.5,9969.0,BC,2712.0,EE,BC
5435,187.5,9989.0,MBC,2712.0,EC,MBC
5436,187.5,10027.0,BC,2712.0,BT,OC
5437,187.0,10463.0,BC,2712.0,EE,BC
5438,186.5,10874.0,BC,2712.0,EE,BC
5439,186.5,11202.0,BC,2712.0,EE,BC
5440,186.5,11260.0,BC,2712.0,EE,BC
5441,185.0,12874.0,SC,2712.0,IT,SC
5442,185.0,12946.0,BC,2712.0,AE,OC
5443,184.5,13157.0,BC,2712.0,BT,OC
5444,184.5,13381.0,BC,2712.0,EI,BC
5445,183.5,14225.0,OC,2712.0,BT,OC
5446,183.5,14318.0,SC,2712.0,AE,OC
5447,183.5,14449.0,BCM,2712.0,AE,BCM
5448,183.5,14639.0,MBC,2712.0,EE,MBC
5449,183.0,14786.0,MBC,2712.0,BT,OC
5450,183.0,14916.0,MBC,2712.0,BT,OC
5451,182.5,15472.0,BC,2712.0,EI,BC
5452,182.0,16012.0,BC,2712.0,MZ,OC
5453,181.0,17227.0,SC,2712.0,CS,SC
5454,181.0,17532.0,MBC,2712.0,BT,MBC
5455,180.5,17891.0,SC,2712.0,CS,SC
5456,180.5,18052.0,MBC,2712.0,EI,MBC
5457,179.5,18971.0,MBC,2712.0,AE,MBC
5458,179.5,19248.0,BC,2712.0,AE,BC
5459,179.5,19291.0,BC,2712.0,MZ,BC
5460,179.5,19446.0,SC,2712.0,CS,SC
5461,179.0,19790.0,BC,2712.0,BT,BC
5462,178.5,20514.0,SC,2712.0,AD,SC
5463,177.5,21546.0,SC,2712.0,AD,SC
5464,177.5,21610.0,BC,2712.0,AE,BC
5465,177.5,22059.0,MBC,2712.0,EI,MBC
5466,177.0,22405.0,SC,2712.0,IT,SC
5467,177.0,22414.0,MBC,2712.0,ME,OC
5468,178.5,20385.0,SC,2712.0,AD,SC
5469,176.5,23158.0,SC,2712.0,EC,SC
5470,176.5,23274.0,BC,2712.0,ME,OC
5471,175.5,24792.0,BC,2712.0,ME,OC
5472,174.0,26905.0,BC,2712.0,MZ,BC
5473,173.5,27401.0,BC,2712.0,ME,BC
5474,173.5,27470.0,BC,2712.0,CE,OC
5475,173.0,27894.0,BC,2712.0,AE,BC
5476,173.0,28363.0,BC,2712.0,ME,BC
5477,172.5,28808.0,MBC,2712.0,ME,MBC
5478,172.5,29052.0,BC,2712.0,CE,OC
5479,171.5,30304.0,SC,2712.0,IT,SC
5480,171.0,31516.0,BC,2712.0,FT,OC
5481,170.5,32062.0,ST,2712.0,EC,ST
5482,170.5,32216.0,BC,2712.0,AU,OC
5483,169.5,33190.0,BC,2712.0,CE,OC
5484,169.5,33362.0,MBC,2712.0,MZ,MBC
5485,169.5,33570.0,BC,2712.0,CE,OC
5486,169.0,33992.0,MBC,2712.0,CE,OC
5487,169.0,34129.0,SC,2712.0,EC,SC
5488,169.0,34354.0,BC,2712.0,FT,OC
5489,168.0,35438.0,SC,2712.0,IT,SC
5490,168.0,36102.0,SC,2712.0,EC,SC
5491,167.5,36626.0,BC,2712.0,FT,OC
5492,167.0,37198.0,BC,2712.0,FT,OC
5493,166.5,37974.0,MBC,2712.0,CE,MBC
5494,166.5,38262.0,MBC,2712.0,CE,MBC
5495,166.5,38390.0,SC,2712.0,EE,SC
5496,166.5,38503.0,BC,2712.0,CE,BC
5497,166.5,38614.0,BC,2712.0,AU,BC
5498,166.0,39331.0,MBC,2712.0,ME,MBC
5499,166.0,39381.0,MBC,2712.0,ME,MBC
5500,164.5,41384.0,SC,2712.0,BT,SC
5501,164.5,41856.0,BC,2712.0,AU,BC
5502,163.5,43610.0,MBC,2712.0,TX,OC
5503,163.5,43817.0,MBC,2712.0,CE,MBC
5504,162.5,45339.0,MBC,2712.0,CE,MBC
5505,162.5,45346.0,SC,2712.0,AE,SC
5506,162.0,45815.0,BC,2712.0,TX,OC
5507,162.0,46486.0,SC,2712.0,EC,SC
5508,161.5,46538.0,BC,2712.0,FT,BC
5509,161.0,48064.0,SC,2712.0,EC,SC
5510,160.0,49515.0,SC,2712.0,BT,SC
5511,158.0,53868.0,BC,2712.0,TX,BC
5512,157.0,55099.0,MBC,2712.0,CE,MBC
5513,156.0,57107.0,MBC,2712.0,FT,MBC
5514,155.5,58025.0,BCM,2712.0,AU,BCM
5515,155.0,59485.0,SC,2712.0,MZ,SC
5516,154.5,60145.0,BC,2712.0,TX,BC
5517,153.5,62311.0,BC,2712.0,FT,BC
5518,151.5,66241.0,MBC,2712.0,FT,MBC
5519,151.5,66629.0,MBC,2712.0,TX,MBC
5520,151.5,66784.0,SC,2712.0,CE,SC
5521,149.5,70525.0,BC,2712.0,TX,BC
5522,147.5,74395.0,BCM,2712.0,TX,BCM
5523,146.5,77187.0,SCA,2712.0,IT,SCA
5524,142.5,85885.0,SC,2712.0,TX,SC
5525,142.0,86775.0,SC,2712.0,CE,SC
5526,170.0,32577.0,BC,2713.0,IT,OC
5527,152.0,64949.0,BC,2713.0,IT,OC
5528,187.5,9782.0,BC,2715.0,EC,OC
5529,186.0,11455.0,MBC,2715.0,IT,OC
5530,184.5,13539.0,BC,2715.0,CS,OC
5531,177.0,22243.0,MBC,2715.0,IT,OC
5532,174.5,25780.0,MBC,2715.0,EE,OC
5533,172.5,28612.0,BC,2715.0,CS,OC
5534,169.0,34421.0,SC,2715.0,AD,OC
5535,166.5,38097.0,BC,2715.0,IT,OC
5536,163.5,43408.0,BC,2715.0,EE,OC
5537,162.0,46059.0,BC,2715.0,SC,OC
5538,160.5,48434.0,BC,2715.0,CS,OC
5539,160.5,48917.0,BC,2715.0,CS,OC
5540,158.5,52525.0,BCM,2715.0,EE,OC
5541,158.5,52674.0,BC,2715.0,AD,BC
5542,157.5,54718.0,MBC,2715.0,EE,OC
5543,157.5,54767.0,MBC,2715.0,CS,OC
5544,157.5,54864.0,BC,2715.0,AD,BC
5545,157.0,55530.0,MBC,2715.0,CI,OC
5546,157.0,55689.0,BC,2715.0,AD,BC
5547,155.5,58330.0,MBC,2715.0,SC,OC
5548,154.0,60838.0,MBC,2715.0,EC,OC
5549,153.0,63185.0,BC,2715.0,EC,OC
5550,153.0,63605.0,BC,2715.0,CS,BC
5551,151.0,66940.0,MBC,2715.0,EC,MBC
5552,149.5,70825.0,BC,2715.0,IT,OC
5553,149.5,70904.0,BC,2715.0,BM,OC
5554,149.0,71458.0,BC,2715.0,IT,BC
5555,149.0,71943.0,MBC,2715.0,IT,MBC
5556,148.5,72633.0,BC,2715.0,EC,BC
5557,148.5,72682.0,BC,2715.0,SC,OC
5558,148.0,73690.0,BC,2715.0,SC,BC
5559,147.5,74772.0,MBC,2715.0,IT,MBC
5560,147.0,75552.0,BC,2715.0,EC,BC
5561,147.0,75807.0,BC,2715.0,CS,BC
5562,145.0,79745.0,MBC,2715.0,CS,MBC
5563,144.5,80836.0,MBC,2715.0,CS,MBC
5564,144.5,80921.0,BC,2715.0,CI,BC
5565,144.5,81526.0,BC,2715.0,IT,BC
5566,144.0,82098.0,MBC,2715.0,IT,MBC
5567,144.0,82205.0,BC,2715.0,EE,OC
5568,143.5,83655.0,BC,2715.0,IT,BC
5569,143.5,83666.0,BC,2715.0,IT,BC
5570,143.5,83691.0,BC,2715.0,EE,OC
5571,143.0,83773.0,MBC,2715.0,IT,MBC
5572,143.0,84190.0,BC,2715.0,CS,BC
5573,143.0,84349.0,BC,2715.0,BM,OC
5574,142.0,86865.0,BC,2715.0,CI,BC
5575,142.0,86950.0,MBC,2715.0,AD,MBC
5576,173.0,27747.0,BC,2716.0,MZ,OC
5577,164.0,42204.0,SC,2716.0,AD,OC
5578,160.5,48407.0,SC,2716.0,BM,OC
5579,155.0,59189.0,BC,2716.0,AD,OC
5580,143.5,83615.0,BC,2716.0,IT,OC
5581,142.5,84956.0,MBC,2716.0,AD,OC
5582,196.5,1706.0,BC,2718.0,AD,OC
5583,196.5,1917.0,BC,2718.0,CS,OC
5584,194.5,3189.0,BC,2718.0,AD,OC
5585,194.0,3504.0,BC,2718.0,CS,OC
5586,193.5,3953.0,BC,2718.0,CS,OC
5587,193.0,4161.0,BC,2718.0,CS,OC
5588,193.0,4246.0,BC,2718.0,CS,OC
5589,193.0,4270.0,BC,2718.0,CS,OC
5590,193.0,4343.0,BC,2718.0,CS,OC
5591,192.5,4458.0,BC,2718.0,CS,OC
5592,192.5,4592.0,BC,2718.0,CS,OC
5593,192.5,4622.0,BC,2718.0,CS,OC
5594,192.5,4796.0,BC,2718.0,AD,OC
5595,192.0,4871.0,MBC,2718.0,CS,MBC
5596,192.0,4961.0,BC,2718.0,IT,OC
5597,192.0,4975.0,MBC,2718.0,CS,MBC
5598,192.0,5286.0,BC,2718.0,EC,OC
5599,192.0,5337.0,BC,2718.0,AD,OC
5600,191.5,5367.0,BC,2718.0,CS,BC
5601,191.5,5683.0,BC,2718.0,EC,OC
5602,191.5,5721.0,BC,2718.0,AD,OC
5603,191.5,5740.0,BC,2718.0,IT,OC
5604,191.0,5887.0,BC,2718.0,CS,BC
5605,191.0,5902.0,BC,2718.0,CS,BC
5606,191.0,6010.0,BC,2718.0,AD,BC
5607,191.0,6313.0,BC,2718.0,CS,BC
5608,191.0,6328.0,MBC,2718.0,CS,MBC
5609,190.5,6513.0,BC,2718.0,AD,BC
5610,190.5,6692.0,BC,2718.0,CS,BC
5611,190.5,6801.0,MBC,2718.0,CS,MBC
5612,190.5,6808.0,BC,2718.0,IT,OC
5613,190.5,6901.0,BC,2718.0,SC,OC
5614,190.0,6945.0,BC,2718.0,AD,BC
5615,190.0,6983.0,BC,2718.0,IT,OC
5616,190.0,7000.0,OC,2718.0,SC,OC
5617,190.0,7077.0,MBC,2718.0,CS,MBC
5618,190.0,7299.0,BC,2718.0,CS,BC
5619,190.0,7407.0,MBC,2718.0,CS,MBC
5620,190.0,7431.0,BC,2718.0,SC,OC
5621,190.0,7610.0,MBC,2718.0,CS,MBC
5622,190.0,7678.0,OC,2718.0,EC,OC
5623,189.5,7787.0,BC,2718.0,IT,OC
5624,189.5,7913.0,BC,2718.0,AD,BC
5625,189.5,7960.0,BC,2718.0,EC,OC
5626,189.5,8159.0,BC,2718.0,EC,BC
5627,189.0,8249.0,MBC,2718.0,AD,MBC
5628,189.0,8361.0,BC,2718.0,IT,OC
5629,188.5,9097.0,BC,2718.0,IT,BC
5630,188.5,9103.0,OC,2718.0,EE,OC
5631,188.37,9222.0,MBC,2718.0,EC,MBC
5632,188.0,9324.0,BC,2718.0,IT,BC
5633,188.0,9462.0,BC,2718.0,SC,OC
5634,188.0,9541.0,BC,2718.0,IT,BC
5635,188.0,9686.0,BC,2718.0,SC,OC
5636,187.5,9850.0,MBC,2718.0,CS,MBC
5637,187.5,10012.0,BC,2718.0,IT,BC
5638,187.5,10019.0,MBC,2718.0,IT,MBC
5639,187.5,10063.0,MBC,2718.0,AD,MBC
5640,187.5,10078.0,BC,2718.0,SC,OC
5641,187.5,10086.0,BCM,2718.0,IT,BCM
5642,187.5,10116.0,BC,2718.0,EC,BC
5643,187.135,10244.0,BC,2718.0,IT,BC
5644,187.0,10279.0,MBC,2718.0,AD,MBC
5645,187.0,10365.0,MBC,2718.0,IT,MBC
5646,187.0,10559.0,BC,2718.0,EC,BC
5647,186.5,10781.0,MBC,2718.0,IT,MBC
5648,186.5,10974.0,BC,2718.0,SC,BC
5649,186.5,11218.0,MBC,2718.0,SC,MBC
5650,186.0,11341.0,BC,2718.0,SC,BC
5651,186.0,11464.0,BC,2718.0,EE,OC
5652,186.0,11618.0,BC,2718.0,CB,BC
5653,186.0,11762.0,MBC,2718.0,AD,MBC
5654,185.5,12045.0,BC,2718.0,CD,BC
5655,185.5,12082.0,MBC,2718.0,EC,MBC
5656,185.055,12434.0,MBC,2718.0,CB,MBC
5657,184.615,12991.0,MBC,2718.0,IT,MBC
5658,184.5,13236.0,BC,2718.0,EE,OC
5659,184.5,13280.0,MBC,2718.0,EC,MBC
5660,184.5,13408.0,BC,2718.0,EE,BC
5661,184.0,13623.0,BC,2718.0,CD,BC
5662,184.0,13630.0,MBC,2718.0,EC,MBC
5663,184.0,13710.0,MBC,2718.0,CD,MBC
5664,184.0,13941.0,MBC,2718.0,EC,MBC
5665,184.0,14026.0,MBC,2718.0,EC,MBC
5666,183.5,14482.0,MBC,2718.0,CB,MBC
5667,183.0,14738.0,MBC,2718.0,EC,MBC
5668,183.0,14910.0,BC,2718.0,EE,BC
5669,182.5,15371.0,BC,2718.0,EE,BC
5670,182.5,15501.0,BC,2718.0,EE,BC
5671,182.5,15601.0,MBC,2718.0,EC,MBC
5672,182.5,15612.0,MBC,2718.0,EC,MBC
5673,182.0,15999.0,BC,2718.0,CJ,BC
5674,182.0,16423.0,BC,2718.0,EE,BC
5675,181.825,16443.0,MBC,2718.0,SC,MBC
5676,181.5,16863.0,BCM,2718.0,CD,BCM
